,source,chapter,analysis_name,analysis_cost,analysis_comment
309,invitro.by,,"Плесень Alternaria tenuis, IgE (Alternaria tenuis, IgE, M6)",23 руб. 69 коп.,
310,invitro.by,,"Плесень Aspergillus fumigatus, IgE (Aspergillus fumigatus, IgE, M3)",26 руб. 46 коп.,
311,invitro.by,,"Полынь обыкновенная, пыльца, IgE (Mugwort, IgE, W6)",25 руб. 96 коп.,
312,invitro.by,,"Тополь, IgE (Cottonwood, IgE, T14)",32 руб. 70 коп.,
313,invitro.by,,"Смесь аллергенов травы: колосок душистый, рожь многолетняя, тимофеевка, рожь культивированная, бухарник шерстистый, IgE (GP3 (G1, G5, G6, G12, G13), Grass Panel: Sweet Vernal Grass, Perennial Rye Grass, Timothy Grass, Cultivated Rye Grass, Velvet Grass, IgE)*",36 руб. 27 коп.,
314,invitro.by,,Специфические иммуноглобулины класса G (IgG) к пищевым антигенам: Food Xplorer (FOX) (Specific IgG to food antigens: Food Xplorer (FOX)),776 руб. 03 коп.,
315,invitro.by,,"Иммуноглобулин E (IgE) общий, сыворотка, ImmunoCAP (Total IgE, ImmunoCAP)",32 руб. 10 коп.,
316,invitro.by,,"Одуванчик обыкновенный (w8) IgE, ImmunoCAP (Dandelion, Taraxacum vulgare (w8), IgE, ImmunoCAP)",42 руб. 11 коп.,
317,invitro.by,,"Овсяница луговая (g4) IgE, ImmunoCAP (Meadow fescue, Festuca elatior, IgE, ImmunoCAP)",50 руб. 15 коп.,
318,invitro.by,,"Молоко козье (f300), IgE, ImmunoCAP (Goat's milk, IgE, ImmunoCAP)",45 руб. 44 коп.,
319,invitro.by,,"Миндаль (f20), IgE, ImmunoCAP (Almond, Amygdalus communis, IgE, ImmunoCAP)",42 руб. 11 коп.,
320,invitro.by,,"Мандарин (f302), IgE, ImmunoCAP (Mandarins, Citrus reticulata, IgE, ImmunoCAP)",45 руб. 44 коп.,
321,invitro.by,,"Малина (f343), IgE, ImmunoCAP (Raspberry, Rubus idaeus, IgE, ImmunoCAP)",45 руб. 44 коп.,
322,invitro.by,,"Груша (f94), IgE, ImmunoCAP (Pear, Pyrus communis, IgE, ImmunoCAP)",48 руб. 11 коп.,
323,invitro.by,,"Вишня (f242), IgE, ImmunoCAP (Cherry, Prunus avium, IgE, ImmunoCAP)",50 руб. 15 коп.,
324,invitro.by,,"Чай листовой (f222), IgE, ImmunoCAP (Leaf tea, Camellia sinensis, IgE, ImmunoCAP)",50 руб. 15 коп.,
325,invitro.by,,"Кофе (f221), IgE, ImmunoCAP (Coffee, Coffea spp., IgE, ImmunoCAP)",45 руб. 44 коп.,
326,invitro.by,,"Грибы (шампиньоны) (f212), IgE, ImmunoCAP (Mushrooms, Agaricus hortensis, IgE, ImmunoCAP)",50 руб. 15 коп.,
327,invitro.by,,"Огурец (f244), IgE, ImmunoCAP (Cucumber, Cucumis sativus, IgE, ImmunoCAP)",50 руб. 15 коп.,
328,invitro.by,,"Соя, rGly m 4/PR-10 (f353) рекомбинантный аллергокомпонент, IgE, ImmunoCAP (Soy, Glycine max, rGly m 4/PR-10 (f353) IgE, ImmunoCAP)",98 руб. 26 коп.,
329,invitro.by,,"Бычий сывороточный альбумин, nBos d6 BSA (e204) IgE, ImmunoCAP (БСА, Cow, Beef, Bovine serum albumin, nBos d6 BSA (e204) IgE, ImmunoCAP)",98 руб. 26 коп.,
330,invitro.by,,"Alternaria alternate, rAlt a 1 (m229) IgE, ImmunoCAP",98 руб. 26 коп.,
331,invitro.by,,"Собака, рекомбинантный аллергокомпонент rCan f 2 (e102) IgE, ImmunoCAP (Dog, recombinant allergen rCan f 2 (e102), IgE, ImmunoCAP)",83 руб. 28 коп.,
332,invitro.by,,"Собака, рекомбинантный аллергокомпонент rCan f 1 (e101), IgE, ImmunoCAP (Dog, recombinant allergen rCan f 1 (e101), IgE, ImmunoCAP)",83 руб. 28 коп.,
333,invitro.by,,"Кошка, рекомбинантный аллергокомпонент rFel d 1 (e94) IgE, ImmunoCAP (Cat recombinant allergen rFel d 1 (e94), IgE, ImmunoCAP)",101 руб. 87 коп.,
334,invitro.by,,"Полынь обыкновенная, нативный аллергокомпонент nArt v 3 (w233), IgE, ImmunoCAP (Mugwort (лат. Artemisia vulgaris), native allergen nArt v 3 (w233), IgE)",83 руб. 28 коп.,
335,invitro.by,,"Полынь обыкновенная, нативный аллергокомпонент nArt v 1 (w231), IgE, ImmunoCAP (Mugwort (лат. Artemisia vulgaris), native allergen nArt v 1 (w231), IgE)",93 руб. 83 коп.,
336,invitro.by,,"Амброзия полыннолистная, нативный аллергокомпонент nAmb a 1 (w230), IgE, ImmunoCAP (лат. Ambrosia elatior (син. A. artemisiifolia); Ragweed, native allergen nAmb a 1 (w230), IgE)",83 руб. 28 коп.,
337,invitro.by,,"Тимофеевка луговая, рекомбинантные аллергокомпоненты rPhl p 7, rPhl p 12 (g214) IgE, ImmunoCAP (Phleum pretense (Timothy Grass) allergen components rPhl p 7, rPhl p 12 (g214), IgE)",93 руб. 83 коп.,
338,invitro.by,,"Тимофеевка луговая, рекомбинантные аллергокомпоненты rPhl p 1, rPhl p 5 (g213), IgE, ImmunoCAP (Phleum pretense (Timothy Grass) allergen components – rPhl p 1, rPhl p 5 b, IgE)",93 руб. 83 коп.,
339,invitro.by,,"Береза, рекомбинантный аллергокомпонент rBet v 2, rBet v 4 (t221), IgE ImmunoCAP (Birch, Betula verrucosa, rBet v 2, rBet v 4 (t221), IgE)",93 руб. 83 коп.,
340,invitro.by,,"Береза, рекомбинантный аллергокомпонент rBet v 1 PR-10 (t215), IgE ImmunoCAP (Birch, Betula verrucosa, rBet v 1 PR-10 (t215), IgE)",83 руб. 28 коп.,
341,invitro.by,,"Лизоцим яйца, nGal d 4 (k208), IgE, ImmunoCAP (Egg Lysozyme, nGal d 4 (k208) IgE, ImmunoCAP)",83 руб. 28 коп.,
342,invitro.by,,"Овомукоид, nGal d 1 (f233) IgE, ImmunoCAP (мукопротеид яичного белка, Egg Ovomucoid, nGal d 1 (f233) IgE, ImmunoCAP)",83 руб. 28 коп.,
343,invitro.by,,"Овальбумин, альбумин яичный, nGal d 2 (f232) IgE, ImmunoCAP (Egg, Ovalbumin, nGal d 2 (f232), IgE, ImmunoCAP)",60 руб. 59 коп.,
344,invitro.by,,"Бета-лактоглобулин, нативный аллергокомпонент (f77, nBos d 5), IgE, ImmunoCAP (f77, nBos d 5 beta-lactoglobulin, Milk, IgE)",83 руб. 28 коп.,
345,invitro.by,,"Альфа-лактальбумин, нативный аллергокомпонент молока (f76, nBos d 4), IgE, ImmunoCAP (nBos d 4 α-lactalbumin, Milk, IgE)",83 руб. 28 коп.,
346,invitro.by,,"Казеин, нативный аллергокомпонент молока (f78, nBos d 8), IgE, ImmunoCAP (f78, nBos d 8 Casein, Milk, IgE)",83 руб. 28 коп.,
347,invitro.by,,"Овца, эпителий (e81) IgE, ImmunoCAP (Sheep, epithelium (e81) IgE, ImmunoCAP)",42 руб. 11 коп.,
348,invitro.by,,"Курица, перо (e85) IgE, ImmunoCAP (англ. Chicken, лат. Gallus domesticus, feather (e85), IgE, ImmunoCAP)",45 руб. 44 коп.,
349,invitro.by,,"Смесь аллергенов домашней пыли Hollister-Stier Lab. (h2), IgE, ImmunoCAP (House dust allergen Hollister-Stier Lab. (h2), IgE)",42 руб. 11 коп.,
350,invitro.by,,"Смесь аллергенов домашней пыли, Greer (h1), IgE, ImmunoCAP (House dust allergen, Greer (h1), IgE)",42 руб. 11 коп.,
351,invitro.by,,"Клещ домашней пыли Dermatophagoides farinaе (d2), IgE, ImmunoCAP (House dust mite Dermatophagoides farinaе (d2), IgE)",51 руб. 52 коп.,
352,invitro.by,,"Клещ домашней пыли Dermatophagoides pterоnyssinus (d1), IgE, ImmunoCAP (House dust mite Dermatophagoides pterоnyssinus (d1), IgE)",54 руб. 49 коп.,
353,invitro.by,,"Собака, перхоть (е5), IgE, ImmunoCAP (Dog dander (e5), IgE)",54 руб. 49 коп.,
354,invitro.by,,"Кошка, перхоть (e1), IgE, ImmunoCAP (Cat dander (e1), IgE)",54 руб. 49 коп.,
355,invitro.by,,"Латекc (k82) IgE, ImmunoCAP (Latex (k82) IgE, ImmunoCAP)",50 руб. 15 коп.,
356,invitro.by,,"Пенициллина G аллерген – Penicilloyl G (c1) IgE, ImmunoCAP (Penicillin G (benzylpenicillin) allergen – Penicilloyl G (c1) IgE, ImmunoCAP)",48 руб. 11 коп.,
357,invitro.by,,"Комар (i71) IgE, ImmunoCAP (англ. Mosquito, лат. Aedes communis (i71) IgE, ImmunoCAP)",48 руб. 11 коп.,
358,invitro.by,,"Смесь пищевых аллергенов (fx15) (состав смеси: апельсин, яблоко, банан, персик), IgE, ImmunoCAP (Food Allergen Mix: f33, f49, f92, f95, Orange, Apple, Banana, Peach)",66 руб. 43 коп.,
359,invitro.by,,"Детская смесь пищевых аллергенов (fx5), IgE, ImmunoCAP: яичный белок, молоко, рыба, пшеница, арахис, соя (Infant Food Allergen IgE, mix fx5: Egg white, Milk, Fish, Wheat, Peanut, Soybean – f1, f2, f3, f4, f13, f14)",58 руб. 06 коп.,
360,invitro.by,,"Ананас (f210) IgE, ImmunoCAP (англ. Pineapple, лат. Ananas comosus (f210) IgE, ImmunoCAP)",50 руб. 15 коп.,
361,invitro.by,,"Киви (f84) IgE, ImmunoCAP (англ. Kiwi, лат. Actinidia deliciosa (f84) IgE, ImmunoCAP)",50 руб. 15 коп.,
362,invitro.by,,"Креветка (f24) IgE, ImmunoCAP (англ. Shrimp, лат. Pandalus borealis, Penaeus monodon, Metapenaeopsis barbata, Metapenaus joyneri (f24), IgE, ImmunoCAP)",40 руб. 27 коп.,
363,invitro.by,,"Свинина (f26) IgE, ImmunoCAP (англ. Pork, лат. Sus spp. (f26), IgE, ImmunoCAP)",50 руб. 15 коп.,
364,invitro.by,,"Рис (f9) IgE, ImmunoCAP (англ. Rice, лат. Oryza sativa (f9), IgE, ImmunoCAP)",50 руб. 15 коп.,
365,invitro.by,,"Морковь (f31) IgE, ImmunoCAP (англ. Carrot, лат. Daucus carota (f31) IgE, ImmunoCAP)",50 руб. 15 коп.,
366,invitro.by,,"Земляника, клубника (f44) IgE, ImmunoCAP (англ. Strawberry, лат. Fragaria vesca (f44) IgE, ImmunoCAP)",42 руб. 11 коп.,
367,invitro.by,,"Лимон (f208) IgE, ImmunoCAP (англ. Lemon, лат. Citrus limon (f208) IgE, ImmunoCAP)",58 руб. 36 коп.,
368,invitro.by,,"Тыква (f225) IgE, ImmunoCAP (англ. Pumpkin, лат. Cucurbita pepo (f225) IgE, ImmunoCAP)",50 руб. 15 коп.,
369,invitro.by,,"Картофель (f35) IgE, ImmunoCAP (англ. Potato, лат. Solanum tuberosum (f35) IgE, ImmunoCAP)",42 руб. 11 коп.,
370,invitro.by,,"Гречиха (f11), IgE, ImmunoCAP (англ. Buckwheat, лат. Fagopyrum esculentum (f11) IgE, ImmunoCAP)",48 руб. 11 коп.,
371,invitro.by,,"Овеc (f7) IgE, ImmunoCAP (англ. Oat, лат. Avena sativa (f7) IgE, ImmunoCAP)",42 руб. 11 коп.,
372,invitro.by,,"Апельсин (f33) IgE, ImmunoCAP (англ. Orange, лат. Citrus sinensis (f33) IgE, ImmunoCAP)",50 руб. 15 коп.,
373,invitro.by,,"Помидор (f25) IgE, ImmunoCAP (англ. Tomato, лат. Lycopersicon esculentum (f25) IgE, ImmunoCAP)",42 руб. 11 коп.,
374,invitro.by,,"Дрожжи пекарские (Saccharomyces cerevisiae) (f45) IgE, ImmunoCAP",50 руб. 15 коп.,
375,invitro.by,,"Говядина (f27) IgE, ImmunoCAP (Beef (f27) IgE, ImmunoCAP)",42 руб. 11 коп.,
376,invitro.by,,"Банан (f92) IgE, ImmunoCAP (англ. Banana, лат. Musa acuminata/sapientum/paradisiaca (f92) IgE, ImmunoCAP)",45 руб. 44 коп.,
377,invitro.by,,"Яблоко (f49) IgE, ImmunoCAP",42 руб. 11 коп.,
378,invitro.by,,"Мясо курицы (f83) IgE, ImmunoCAP",42 руб. 11 коп.,
379,invitro.by,,"Арахис (f13), IgE, ImmunoCAP (Peanut, Arachis hypogaea, f13, IgE, ImmunoCAP)",48 руб. 11 коп.,
380,invitro.by,,"Соевые бобы (f14) IgE, ImmunoCAP",48 руб. 11 коп.,
381,invitro.by,,"Какао (f93) IgE, ImmunoCAP",45 руб. 44 коп.,
382,invitro.by,,"Пшеница (f4) IgE, ImmunoCAP",33 руб. 77 коп.,
383,invitro.by,,"Треска атлантическая (f3) IgE, ImmunoCAP (англ.: Atlantic cod, лат. Gadus morhua (f3) IgE, ImmunoCAP)",48 руб. 11 коп.,
384,invitro.by,,"Яичный желток (f75) IgE, ImmunoCAP № (Egg yolks, (f75) IgE, ImmunoCAP)",42 руб. 11 коп.,
385,invitro.by,,"Яичный белок (f1), IgE, ImmunoCAP (Egg white (f1), IgE, ImmunoCAP)",48 руб. 11 коп.,
386,invitro.by,,"Молоко коровье (f2), IgE, ImmunoCAP (Cow milk (f2), IgE)",54 руб. 49 коп.,
387,invitro.by,,"Penicillium notatum (P.chrysogenum) (m1) IgE, ImmunoCAP",42 руб. 11 коп.,
388,invitro.by,,"Смесь аллергенов плесени (mx1), IgE, ImmunoCAP (Mold allergens mix: m1, m2, m3, m6 mx1 – Penicillium chrysogenum, Cladosporium herbarum, Aspergillus fumigatus, Alternaria alternatа, IgE)",51 руб. 35 коп.,
