,analysis_name,best_match_synonym,best_match_analysis,match_score,IoU
3165,"бразильский орех (f18), ige (brazil nut (f18), ige)",специфические иммуноглобулины класса е к аллергенам бразильского ореха; анализ крови на аллергию к бразильскому ореху,"бразильский орех (f18), ige (brazil nut (f18), ige)",3.2359251097786776,1.0
3166,"камбала (f254), ige (plaice (f254), ige)",специфические иммуноглобулины класса е к аллергенам камбалы; анализ крови на аллергию к камбале,"камбала (f254), ige (plaice (f254), ige)",2.909543522283146,1.0
3167,"скумбрия (f206), ige (mackerel (f206), ige)",специфические иммуноглобулины класса е к аллергенам скумбрии; анализ крови на аллергию к скумбрии,"скумбрия (f206), ige (mackerel (f206), ige)",2.9095435222831454,1.0
3168,"сельдь (f205), ige (herring (f205), ige)",специфические иммуноглобулины класса е к аллергенам сельди; анализ крови на аллергию к сельди,"сельдь (f205), ige (herring (f205), ige)",2.912395304129433,1.0
3169,"лосось/семга (f41), ige (salmon (f41), ige)",специфические иммуноглобулины класса е к аллергенам лосося/семги; анализ крови на аллергию к лососю/семге,"лосось/семга (f41), ige (salmon (f41), ige)",3.0812105297234726,1.0
3170,"креветка тигровая (f179), ige (tiger shrimp (f179), ige)",специфические иммуноглобулины класса е к аллергенам тигровой креветки; анализ крови на аллергию к тигровой креветке,"креветка тигровая (f179), ige (tiger shrimp (f179), ige)",3.2299788715692124,1.0
3171,"виноград (f259), ige (grape (f259), ige)",специфические иммуноглобулины класса е к аллергенам винограда; анализ крови на аллергию к винограду,"виноград (f259), ige (grape (f259), ige)",2.906966141911202,1.0
3172,"анис (f271), ige (anise (f271), ige)",специфические иммуноглобулины класса е к аллергенам аниса; анализ крови на аллергию на анис,"анис (f271), ige (anise (f271), ige)",2.912395304129433,1.0
3173,"имбирь (f270), ige (ginger (f270), ige)",специфические иммуноглобулины класса е к аллергенам имбиря; анализ крови на аллергию на имбирь,"имбирь (f270), ige (ginger (f270), ige)",2.912395304129433,1.0
3174,"базилик (f269), ige (basil (f269), ige)",специфические иммуноглобулины класса е к аллергенам базилика; анализ крови на аллергию на базилик,"базилик (f269), ige (basil (f269), ige)",2.912395304129433,1.0
3175,"семя фенхеля (f219), ige (fennel seed (f219), ige)",специфические иммуноглобулины класса е к аллергенам фенхеля; анализ крови на аллергию на фенхель,"семя фенхеля (f219), ige (fennel seed (f219), ige)",3.231372558748215,1.0
3176,"гвоздика (f268), ige (clove (f268), ige)",специфические иммуноглобулины класса е к аллергенам гвоздики; анализ крови на аллергию на гвоздику,"гвоздика (f268), ige (clove (f268), ige)",2.909543522283146,1.0
3177,"кардамон (f267), ige (cardamon (f267), ige)",специфические иммуноглобулины класса е к аллергенам кардамона; анализ крови на аллергию на кардамон,"кардамон (f267), ige (cardamon (f267), ige)",2.909543522283146,1.0
3178,"тмин (f265), ige (caraway (f265), ige)",специфические иммуноглобулины класса е к аллергенам тмина; анализ крови на аллергию на тмин,"тмин (f265), ige (caraway (f265), ige)",2.909543522283146,1.0
3179,"любисток (f275), ige (lovage (f275), ige)",специфические иммуноглобулины класса е к аллергенам любистока; анализ крови на аллергию на любисток,"любисток (f275), ige (lovage (f275), ige)",2.912395304129433,1.0
3180,"майоран (f274), ige (marjoram (f274), ige)",специфические иммуноглобулины класса е к аллергенам майорана; анализ крови на аллергию на майоран,"майоран (f274), ige (marjoram (f274), ige)",2.912395304129433,1.0
3181,"тимьян ползучий (чабрец) (f273), ige (thyme (f273), ige)",специфические иммуноглобулины класса е к аллергенам тимьяна ползучего (чабреца); анализ крови на аллергию на тимьян ползучий (чабрец),"тимьян ползучий (чабрец) (f273), ige (thyme (f273), ige)",3.231372558748215,1.0
3182,"эстрагон (тархун) (f272), ige (tarragon (f272), ige)",специфические иммуноглобулины класса е к аллергенам эстрагона (тархуна); анализ крови на аллергию на эстрагон (тархун),"эстрагон (тархун) (f272), ige (tarragon (f272), ige)",3.0755711459564465,1.0
3183,"слива (f255), ige (plum (f255), ige)",специфические иммуноглобулины класса е к аллергенам сливы; анализ крови на аллергию на сливу,"слива (f255), ige (plum (f255), ige)",2.912395304129433,1.0
3184,"кукуруза (f8), ige (corn (f8), ige)",специфические иммуноглобулины класса е к аллергенам кукурузы; анализ крови на аллергию на кукурузу,"кукуруза (f8), ige (corn (f8), ige)",2.912395304129433,1.0
3185,"тунец (f40), ige (tuna (f40), ige)",специфические иммуноглобулины класса е к аллергенам тунца; анализ крови на аллергию на тунца,"тунец (f40), ige (tuna (f40), ige)",2.912395304129433,1.0
3186,"сыр гауда (f198), ige (cheese, gouda (f198), ige)",специфические иммуноглобулины класса е к аллергенам сыра гауда; анализ крови на аллергию на сыр гауда,"сыр гауда (f198), ige (cheese, gouda (f198), ige)",3.2367432749008724,1.0
3187,"сыр эдам (f150), ige (cheese, edam (f150), ige)",специфические иммуноглобулины класса е к аллергенам сыра эдам; анализ крови на аллергию на сыр эдам,"сыр эдам (f150), ige (cheese, edam (f150), ige)",3.2367432749008724,1.0
3188,"сыр с плесенью (f82), ige (cheese, mold-type (f82), ige)",специфические иммуноглобулины класса е к аллергенам сыра с плесенью; анализ крови на аллергию на сыр с плесенью,"сыр с плесенью (f82), ige (cheese, mold-type (f82), ige)",3.3888034302813836,1.0
3189,"смесь аллергенов пыльцы деревьев (позднее цветение) (tm6) (клен ясенелистный, береза бородавчатая, бук, дуб, грецкий орех), ige (mixed tree pollens allergen (tm6) (ash-leaved maple, warty birch, beech, oak, walnut), ige)",специфические иммуноглобулины класса е к аллергенам позднецветущих деревьев,"смесь аллергенов пыльцы деревьев (позднее цветение) (tm6) (клен ясенелистный, береза бородавчатая, бук, дуб, грецкий орех), ige (mixed tree pollens allergen (tm6) (ash-leaved maple, warty birch, beech, oak, walnut), ige)",5.666077966693981,1.0
3190,"смесь аллергенов пыльцы деревьев (раннее цветение) (tm5) (ольха серая, лещина/орешник, вяз, ива, тополь трехгранный), ige (mixed tree pollens allergen (tm5) (gray alder, hazel, elm, willow, three-sided poplar), ige)",специфические иммуноглобулины класса е к аллергенам раннецветущих деревьев,"смесь аллергенов пыльцы деревьев (раннее цветение) (tm5) (ольха серая, лещина/орешник, вяз, ива, тополь трехгранный), ige (mixed tree pollens allergen (tm5) (gray alder, hazel, elm, willow, three-sided poplar), ige)",5.662930585506071,1.0
3191,"смесь аллергенов пыльцы деревьев (позднее цветение) (tm3) (клен ясенелистный, дуб, ива, тополь трехгранный), ige (mixed tree pollens allergen (tm3) (ash-leaved maple, oak, willow, three-sided poplar), ige)",специфические иммуноглобулины класса е к аллергенам позднецветущих деревьев,"смесь аллергенов пыльцы деревьев (позднее цветение) (tm3) (клен ясенелистный, дуб, ива, тополь трехгранный), ige (mixed tree pollens allergen (tm3) (ash-leaved maple, oak, willow, three-sided poplar), ige)",5.488587766898356,1.0
