,source,chapter,analysis_name,analysis_cost,analysis_comment
363,invitro.by,,"свинина f26 ige, immunocap англ pork, лат sus spp f26, ige, immunocap",50.15,
364,invitro.by,,"рис f9 ige, immunocap англ rice, лат oryza sativa f9, ige, immunocap",50.15,
365,invitro.by,,"морковь f31 ige, immunocap англ carrot, лат daucus carota f31 ige, immunocap",50.15,
366,invitro.by,,"земляника, клубника f44 ige, immunocap англ strawberry, лат fragaria vesca f44 ige, immunocap",42.11,
367,invitro.by,,"лимон f208 ige, immunocap англ lemon, лат citrus limon f208 ige, immunocap",58.36,
368,invitro.by,,"тыква f225 ige, immunocap англ pumpkin, лат cucurbita pepo f225 ige, immunocap",50.15,
369,invitro.by,,"картофель f35 ige, immunocap англ potato, лат solanum tuberosum f35 ige, immunocap",42.11,
370,invitro.by,,"гречиха f11, ige, immunocap англ buckwheat, лат fagopyrum esculentum f11 ige, immunocap",48.11,
371,invitro.by,,"овеc f7 ige, immunocap англ oat, лат avena sativa f7 ige, immunocap",42.11,
372,invitro.by,,"апельсин f33 ige, immunocap англ orange, лат citrus sinensis f33 ige, immunocap",50.15,
373,invitro.by,,"помидор f25 ige, immunocap англ tomato, лат lycopersicon esculentum f25 ige, immunocap",42.11,
374,invitro.by,,"дрожжи пекарские saccharomyces cerevisiae f45 ige, immunocap",50.15,
375,invitro.by,,"говядина f27 ige, immunocap beef f27 ige, immunocap",42.11,
376,invitro.by,,"банан f92 ige, immunocap англ banana, лат musa acuminata/sapientum/paradisiaca f92 ige, immunocap",45.44,
377,invitro.by,,"яблоко f49 ige, immunocap",42.11,
378,invitro.by,,"мясо курицы f83 ige, immunocap",42.11,
379,invitro.by,,"арахис f13, ige, immunocap peanut, arachis hypogaea, f13, ige, immunocap",48.11,
380,invitro.by,,"соевые бобы f14 ige, immunocap",48.11,
381,invitro.by,,"какао f93 ige, immunocap",45.44,
382,invitro.by,,"пшеница f4 ige, immunocap",33.77,
383,invitro.by,,"треска атлантическая f3 ige, immunocap англ: atlantic cod, лат gadus morhua f3 ige, immunocap",48.11,
384,invitro.by,,"яичный желток f75 ige, immunocap № egg yolks, f75 ige, immunocap",42.11,
385,invitro.by,,"яичный белок f1, ige, immunocap egg white f1, ige, immunocap",48.11,
386,invitro.by,,"молоко коровье f2, ige, immunocap cow milk f2, ige",54.49,
387,invitro.by,,"penicillium notatum pchrysogenum m1 ige, immunocap",42.11,
388,invitro.by,,"смесь аллергенов плесени mx1, ige, immunocap mold allergens mix: m1, m2, m3, m6 mx1 – penicillium chrysogenum, cladosporium herbarum, aspergillus fumigatus, alternaria alternatа, ige",51.35,
389,invitro.by,,"смесь аллергенов плесени mx2, ige, immunocap mold allergens mix: m1, m2, m3, m5, m6, m8 – penicillium chrysogenum, cladosporium herbarum, aspergillus fumigatus, candida albicans, alternaria alternata, setomelanomma rostratа, ige",58.06,
390,invitro.by,,"cladosporium herbarum m2 ige, immunocap",42.11,
391,invitro.by,,"candida albicans m5 ige, immunocap",50.15,
392,invitro.by,,"alternaria alternata m6 ige, immunocap",48.11,
393,invitro.by,,"смесь аллергенов пыльцы раннецветущих луговых трав gx1 состав смеси: ежа сборная, овсяница, плевел, тимофеевка, мятлик, ige, immunocap",48.11,
394,invitro.by,,"смесь аллергенов пыльцы деревьев tx9 – ольха, береза, лещина, дуб, ива, ige, immunocap tree pollen mix: t2, t3, t4, t7, t12 – alder, birch, hazelnut, oak, willow лат alnus incana, betula verrucosa, corylus avellana, quercus alba, salix caprea",44.01,
395,invitro.by,,"полынь горькая w5 ige, immunocap",42.11,
396,invitro.by,,"полынь обыкновенная w6, ige, immunocap англ mugwort, лат artemisia vulgaris w6, ige, immunocap",48.11,
397,invitro.by,,"береза t3, ige, immunocap birch, common silver birch, betula verrucosa t3, ige",30.63,
398,invitro.by,,"phadiatop immunocap фадиатоп иммунокап, ige к смеси ингаляционных аллергенов",83.28,
399,invitro.by,,"phadiatop infant, immunocap фадиатоп детский, иммунокап, ige к смеси пищевых и ингаляционных аллергенов, наиболее часто вызывающих аллергию у детей",83.28,
400,invitro.by,,"дуб черешчатый t218, ige quercus robur t218, ige",27.53,
401,invitro.by,,"эпителий кролика е82, ige rabbit epithelium e82, ige",27.53,
402,invitro.by,,"липа t208, ige tilia cordata t208, ige",27.53,
403,invitro.by,,"дуб t7, ige oak /quercus alba t7, ige",27.53,
404,invitro.by,,"яйцо куриное цельное f245, ige whole egg f245, ige",27.53,
405,invitro.by,,"лебеда w15, ige scale /atriplex lentiformis w15, ige",27.53,
406,invitro.by,,"мясо индейки f284, ige turkey meat f284, ige",27.53,
407,invitro.by,,"платан кленолистный, t11, ige platanus acerifolia t11, ige",27.53,
408,invitro.by,,"укроп f277, ige dill f277, ige",27.53,
409,invitro.by,,"одуванчик w8, ige dandelion/ taraxacum vulgare, w8, ige",27.53,
410,invitro.by,,"просо f55, ige common millet f55, ige",27.53,
411,invitro.by,,"тополь трехгранный  cottonwood/ populus deltoides t14, ige cottonwood/ populus deltoides, t14, ige",27.53,
412,invitro.by,,"сельдерей f85 ige celery, f85, ige",27.53,
413,invitro.by,,"аскарида p1, ige ascaris lumbricoides p1, ige",27.53,
414,invitro.by,,"сыр чеддер f81, ige cheese, cheddar f81, ige",27.53,
415,invitro.by,,"сыр швейцарский f70, ige swiss cheese f70, ige",27.53,
416,invitro.by,,"глютен f79, ige gluten f79, ige",27.53,
417,invitro.by,,"рожь f5, ige rye f5, ige",27.53,
418,invitro.by,,"дыня f87, ige melon f87, ige",27.53,
419,invitro.by,,"фасоль белая f15, ige white bean f15, ige",27.53,
420,invitro.by,,"горох f12, ige pea f12, ige",27.53,
421,invitro.by,,"грецкий орех f256, ige walnut f256, ige",27.53,
422,invitro.by,,"кокосовый орех f36, ige coconut f36, ige",27.53,
423,invitro.by,,"бразильский орех f18, ige brazil nut f18, ige",27.53,
424,invitro.by,,"камбала f254, ige plaice f254, ige",27.53,
425,invitro.by,,"скумбрия f206, ige mackerel f206, ige",27.53,
426,invitro.by,,"сельдь f205, ige herring f205, ige",27.53,
427,invitro.by,,"лосось/семга f41, ige salmon f41, ige",27.53,
428,invitro.by,,"креветка тигровая f179, ige tiger shrimp f179, ige",27.53,
429,invitro.by,,"виноград f259, ige grape f259, ige",27.53,
430,invitro.by,,"анис f271, ige anise f271, ige",27.53,
431,invitro.by,,"имбирь f270, ige ginger f270, ige",27.53,
432,invitro.by,,"базилик f269, ige basil f269, ige",27.53,
433,invitro.by,,"семя фенхеля f219, ige fennel seed f219, ige",27.53,
434,invitro.by,,"гвоздика f268, ige clove f268, ige",27.53,
435,invitro.by,,"кардамон f267, ige cardamon f267, ige",27.53,
436,invitro.by,,"тмин f265, ige caraway f265, ige",27.53,
437,invitro.by,,"любисток f275, ige lovage f275, ige",27.53,
438,invitro.by,,"майоран f274, ige marjoram f274, ige",27.53,
439,invitro.by,,"тимьян ползучий чабрец f273, ige thyme f273, ige",27.53,
440,invitro.by,,"эстрагон тархун f272, ige tarragon f272, ige",27.53,
441,invitro.by,,"слива f255, ige plum f255, ige",27.53,
442,invitro.by,,"кукуруза f8, ige corn f8, ige",27.53,
443,invitro.by,,"тунец f40, ige tuna f40, ige",27.53,
444,invitro.by,,"сыр гауда f198, ige cheese, gouda f198, ige",27.53,
445,invitro.by,,"сыр эдам f150, ige cheese, edam f150, ige",27.53,
446,invitro.by,,"сыр с плесенью f82, ige cheese, mold-type f82, ige",27.53,
447,invitro.by,,"смесь аллергенов пыльцы деревьев позднее цветение tm6 клен ясенелистный, береза бородавчатая, бук, дуб, грецкий орех, ige mixed tree pollens allergen tm6 ash-leaved maple, warty birch, beech, oak, walnut, ige",33.5,
448,invitro.by,,"смесь аллергенов пыльцы деревьев раннее цветение tm5 ольха серая, лещина/орешник, вяз, ива, тополь трехгранный, ige mixed tree pollens allergen tm5 gray alder, hazel, elm, willow, three-sided poplar, ige",33.5,
449,invitro.by,,"смесь аллергенов пыльцы деревьев позднее цветение tm3 клен ясенелистный, дуб, ива, тополь трехгранный, ige mixed tree pollens allergen tm3 ash-leaved maple, oak, willow, three-sided poplar, ige",33.5,
450,invitro.by,,"смесь аллергенов пыльцы деревьев раннее цветение tm2 ольха серая, береза бородавчатая, лещина/орешник, американский ясень, ige mixed tree pollens allergen tm2 alder, warty birch, hazel, american ash, ige",33.5,
451,invitro.by,,смесь луговых трав,27.53,
452,invitro.by,,"смесь пищевых аллергенов пшеница, овес, кукуруза, кунжут, греча, fm11, ige mixed food allergen wheat, oats, corn, sesame, buckwheat, fm11, ige",27.53,
453,invitro.by,,"смесь пищевых аллергенов fm70 эстрагон, тимьян, майоран, любисток, ige mixed food allergen fm70 tarragon, thyme, marjoram, lovage, ige",33.5,
